commentId,text,date
974542322,开板洗盘，瞎谁啊！,10-29 13:17
974542056,符人恩，海汽的董事，总会计师。海旅投的监事。林庄，海汽大股东海汽投资与海旅投的董,10-29 13:16
974538220,转发,10-29 13:09
974538030,为什么大涨,10-29 13:08
974537774,开板了马上[滴汗],10-29 13:07
974537585,可以的，牛的,10-29 13:07
974537004,两瓶酒钱到手了！,10-29 13:06
974536745,洋河的走势要走一遍，刚刚开始。,10-29 13:05
974536694,这就创最高了，还会涨,10-29 13:05
974536747,增持250亿元！618只基金扎堆这只股票,10-29 13:03
974535606,史上力度最大的‘双十一’”来袭 ，消费主题再度走强,10-29 13:02
974535142,听说融券的被逼空了，接下来买不到券，还都没法还[大笑][大笑],10-29 13:00
974535012,5年10倍。,10-29 12:59
974533642,000923二年三倍牛业绩！,10-29 12:52
974532731,110卖了泸州老窖，137卖了洋河，还好重仓了五粮液，白酒是真的香，可惜自己原始,10-29 12:47
974532728,周一被茅走势误导150清仓。,10-29 12:47
974531717,大熊股！,10-29 12:42
974531717,大熊股！,10-29 12:38
974530911,股市无非就两种人。一种是赌的。一种是投资的。赌的也分为两种。一种是专业的。一种是,10-29 12:37
974529884,善良是命，心软是病。放不下要命，放下了致病。爱了不要命，不爱了要你命。疯了还是傻,10-29 12:32
974529701,平安连年线都没达到，今年负增长,10-29 12:32
974529599,业绩跟不上。三块多业绩看看603301再看300677也看看002932,10-29 12:31
974529467,论盈利还是茅五洋泸,10-29 12:31
974529466,哎，给卖飞了！,10-29 12:31
974528857,白酒股中再选秀——泸州老窖、洋河股份_财富号_东方财富网,10-29 12:28
974528831,603398,10-29 12:28
974528397,好酒[大笑][大笑][大笑],10-29 12:25
974528142,自从做了老窖股东，每天吃香喝辣生活性福,10-29 12:24
974528105,盈利30多个点，还是泸州比较强,10-29 12:24
974527538,前段时间就说了，对泸州老窖来说，完全不需要去顾及洋河，去与洋河比高低。现在老窑、,10-29 12:21
974525984,真佩服我的朋友泸州老窖22.4的本金10000股能放到现在，牛逼啊。,10-29 12:12
974523961,感觉这酒挺稳的，,10-29 12:02
200045905,低开高走 大A股就是这么特立独行,10-29 12:00
974522469,昨天看着想追，唉,10-29 11:55
974522373,明天在来一板就完美了,10-29 11:54
974522235,那些嘲笑白酒虚高的人真是笑话。我仍然坚持看好五粮液上500元，泸州老窖上300元,10-29 11:54
974521787,祝贺老窖涨停！,10-29 11:53
974521612,2020年三季报点评：20Q3业绩大幅增长，价值回归正当时,10-29 11:52
974521586,今天泸弟先冲..明天五哥带队,10-29 11:52
974521145,哎，昨天卖了，我这牛人,10-29 11:50
974521109,眼睁睁看着从80到180，我愣是没出手，一直等回调，我都有点不得不佩服自己的定力,10-29 11:50
974585213,白酒股又火了！板块大涨多股票创新高 泸州老窖涨停,10-29 11:48
974520171,1573，还远着呢。,10-29 11:46
146117290,早盘低开高走中阳，下午攻击力度多大？（10.29）,10-29 11:46
974519206,老窖不回报我太对不起我了，不仅我所有用酒都是1573也不停的影响身边的朋友喝15,10-29 11:43
974517711,恭喜老窖重回第三，,10-29 11:39
974516952,一个中国国窖还赶不上一个插排吗？公牛都200多了。[牛气冲天],10-29 11:36
974516952,一个中国国窖还赶不上一个插排吗？公牛都200多了。[牛气冲天],10-29 11:36
974516791,老窖关注度第一，厉害,10-29 11:36
974515335,涨到300,10-29 11:32
974514931,我去，这是拿酒当水喝吗？,10-29 11:32
974514491,到头来，你会发现我对泸州老窖的所有判断都是对的，坚定持有泸州老窖。,10-29 11:31
974514173,对比茅台五粮液泸州老窖应该400元目前大大的低估了,10-29 11:30
974513308,俺广州的前女友26的成本拿到现在，真的！她都不知道自己股市里有多少钱的，也不看。,10-29 11:29
974513323,业绩超预期，国窖继续发力,10-29 11:28
974512636,吹洋河的不见了,10-29 11:27
974512607,目标1573[鼓掌][鼓掌][鼓掌],10-29 11:27
974512293,赶快买，要涨到一千多，和茅台一样。,10-29 11:27
974510194,咋天才卖掉500股[好困惑],10-29 11:23
974509813,嘻嘻,10-29 11:22
974509062,洋河股份利润更大，营收更多，重点关注,10-29 11:21
974508282,一股冲天笑！维尔利持股万亿独角兽量子龙头唐晶股份唯一性！维尔利投资眼光真高，唐晶,10-29 11:20
974507718,到过年前目标  250  加油,10-29 11:19
974507378,老窖牛逼了，今天赚一波跑了，晚几分钱就可以多3万块钱了,10-29 11:18
974507129,明天震荡，走了，转战调味品,10-29 11:18
974506230,抱团儿急拉股价小心出货囖？小散千万别接盘啊？,10-29 11:17
974505206,两市最亮的仔，五个点满仓杀进去就是钱不够，有多少收多少,10-29 11:15
974505097,后台硬就是牛，炒的牛逼！！,10-29 11:15
974502427,唉,10-29 11:12
974501324,今天沪州老窖带动板块上攻，明天五粮液接棒,10-29 11:10
974499970,易方达中小盘，占比最高的就是泸州老窖,10-29 11:08
974498546,绝对的庄股几年翻10倍唉，所以说散户早就卖掉了。这一类，唉，可惜基金啊早就卖掉了,10-29 11:06
974498008,昨天163.99杀进去的，买了两手探个路，没想到今天就送我一件羽绒服，你可以的,10-29 11:04
974497845,泸州老窖，你打破了我对利好出货的观念了，我后悔呀[哭][哭][哭][哭],10-29 11:04
974500874,泸州老窖触及涨停,10-29 11:04
974497423,洋河发来贺电，恭喜泸州老窖涨停[鼓掌],10-29 11:04
974496866,持有一年，涨了130％,10-29 11:03
974507378,老窖牛逼了，今天赚一波跑了，晚几分钱就可以多3万块钱了,10-29 11:18
974507129,明天震荡，走了，转战调味品,10-29 11:18
974506230,抱团儿急拉股价小心出货囖？小散千万别接盘啊？,10-29 11:17
974505206,两市最亮的仔，五个点满仓杀进去就是钱不够，有多少收多少,10-29 11:15
974505097,后台硬就是牛，炒的牛逼！！,10-29 11:15
974502427,唉,10-29 11:12
974501324,今天沪州老窖带动板块上攻，明天五粮液接棒,10-29 11:10
974499970,易方达中小盘，占比最高的就是泸州老窖,10-29 11:08
974498546,绝对的庄股几年翻10倍唉，所以说散户早就卖掉了。这一类，唉，可惜基金啊早就卖掉了,10-29 11:06
974498008,昨天163.99杀进去的，买了两手探个路，没想到今天就送我一件羽绒服，你可以的,10-29 11:04
974497845,泸州老窖，你打破了我对利好出货的观念了，我后悔呀[哭][哭][哭][哭],10-29 11:04
974500874,泸州老窖触及涨停,10-29 11:04
974497423,洋河发来贺电，恭喜泸州老窖涨停[鼓掌],10-29 11:04
974496866,持有一年，涨了130％,10-29 11:03
974494969,第三季度实现净利润15.95亿元 同比增长52.55%,10-29 11:00
974494131,醉生梦死,10-29 10:59
974491448,老窖吊打洋河，哈哈。,10-29 10:54
974490774,昨天162清掉的，找谁说理去,10-29 10:53
974490471,舍得股民前来道贺,10-29 10:53
974489402,高位放量涨停，谁在卖呢?散户吗?散户好不容易等到业绩好转，会卖吗?差不多有些傻的,10-29 10:51
974489208,看到500，厉害了,10-29 10:51
974489150,国窖量价提升，业绩再超市场预期,10-29 10:51
974488702,说明大事小事遇到了别慌，喝点酒，啥问题都能解决[大笑],10-29 10:50
974488470,真牛逼,10-29 10:50
974488452,这么贵大酒，谁喝了。谁告诉我？,10-29 10:50
974487864,护城河很高的公司,10-29 10:49
974485848,两次2.5万手.十个亿元，这主力要倒卖给基金啊,10-29 10:46
974485615,[大笑]今天很开心,10-29 10:46
974485098,意难平,10-29 10:45
974484866,泸州老窖啊，你怎么那么牛啊，为啥不告诉我啊，让我赚点钱啊。,10-29 10:44
974483722,涨停的时候卖了以为还能下来几个点，结果把自己玩了,10-29 10:43
974483007,163卖了…,10-29 10:42
974482828,明天在来一板就完美了,10-29 10:41
974482068,受不了～想抱着你睡觉,10-29 10:40
974482064,受不了～想抱着你睡觉,10-29 10:40
974481086,请问，能封停几个月,10-29 10:39
974480420,流批流批,10-29 10:38
974480182,凶猛的一批！,10-29 10:38
974479921,泸州第一次涨停吗，牛逼，出了，后面低了再进,10-29 10:38
974479353,公喜老泸实至名归的老三了却未来可期不可憾动了[色][色][献花][献花][献花],10-29 10:37
974479338,我眼红了…,10-29 10:37
974478934,你可太牛皮了涨停，666,10-29 10:37
974479028,今天如果一字板收盘，后市前景无限,10-29 10:36
974476817,这票太厉害了,10-29 10:34
974476817,这票太厉害了,10-29 10:33
974476203,就是想拉升了，那么多理由，超预期的白酒好几家，就你拉升，还是主力说了算，券商说了,10-29 10:33
974474511,泸州老窖今日触及涨停板，该股近一年涨停2次。异动原因揭秘：国内中高端白酒龙头企业,10-29 10:31
974473817,记录一下我的心情，第一次经历白酒股涨停，很感动，感谢老窖，感恩老窖，此刻我很想买,10-29 10:30
974472625,喝酒 有益健康,10-29 10:28
974549416,白酒板块再度走强 泸州老窖五粮液等再创新高,10-29 10:28
974471127,泸州老窖明天起会开始振荡，但上升趋势不变，下月中旬会站上200。,10-29 10:26
974546923,白酒板块持续拉升 金徽酒、泸州老窖涨停,10-29 10:25
974469928,秒杀洋河我就舒服了,10-29 10:24
974469251,今天真的泪流满面把剩下的100股卖了，等回调在接。19000变15200哭死了算,10-29 10:23
974468784,今天不知道封得住吧,10-29 10:23
974468358,鸡狗一不爽就炒酒,10-29 10:22
974468122,快跑，危险,10-29 10:22
974468035,传说中的“接盘侠”[呲牙],10-29 10:21
974467707,握草这么厉害,10-29 10:21
974466430,好猛啊,10-29 10:20
974466160,大爱老窖，感谢老窖,10-29 10:19
974465554,白酒板块真的疯了，真是垃圾可伶的中国股市！,10-29 10:18
974465328,跑路喽，祝留下的兄弟明天再来个涨停,10-29 10:18
974465393,昨天不高兴拉，今天一来就涨停,10-29 10:18
974465367,十四五到了，是不是该提烟酒税的事？看不惯这种酒文化，不停内卷，毫无益处！,10-29 10:18
974464997,我来买白酒，把它带崩,10-29 10:18
974464291,只有烈酒能救a股，估计都要上千元,10-29 10:17
974464487,国窖1573确实高端~,10-29 10:17
974464296,酒轮流飙,10-29 10:17
974463918,卧槽这是喝蒙圈了么？,10-29 10:16
974463436,祝贺泸州老窖涨停，“国窖1573”放量，没有辜负当年把“国窖”商标弄来的人！,10-29 10:16
974461876,早盘半个多小时，指数低位震荡，白酒板块暂时涨幅第一（泸州老窖涨停），疫情、汽车、,10-29 10:14
974461876,早盘半个多小时，指数低位震荡，白酒板块暂时涨幅第一（泸州老窖涨停），疫情、汽车、,10-29 10:14
974461092,这么多封单，主力也是野心极大,10-29 10:13
974460938,这是喝酒喝醉了嘛！[呲牙],10-29 10:13
974460768,"蚂蚁上市,大家举杯共饮",10-29 10:12
974460866,啥也不说了，137下车，想剁手,10-29 10:12
974460630,呵呵，在A股市场里，谁名气大，谁说话就算数，如果马云说老窖目标价到400，估计得,10-29 10:12
974460499,有的钱，就不该我赚啊，，昨天都挂上去买了，最后没有买[大笑][大笑][大笑],10-29 10:12
974460028,牛,10-29 10:12
974460028,牛,10-29 10:12
974459291,我勒个去，竟然涨停了，我们买的时候都不涨，,10-29 10:11
974459232,"超越那个,五什么液.",10-29 10:10
974459262,今天酒博会在泸州举行！！,10-29 10:10
974458784,兄弟们顶住，我全仓顶了,10-29 10:10
974458709,今天能一直不开板不？,10-29 10:10
974458260,不负众望，超赞[鼓掌][鼓掌][鼓掌],10-29 10:09
974457899,起袖子加油干,10-29 10:09
974458025,今天酒博会在泸州举行！！！！！！！今天酒博会在泸州举行！！！！！！！今天酒博会在,10-29 10:09
974457864,又开始宅家喝酒,10-29 10:09
974457177,这个这个时候只能说一句66的本，耶耶耶啊。[呲牙][呲牙],10-29 10:08
974456950,封死了。。。,10-29 10:07
974456578,飞了飞了,10-29 10:07
974456363,明天形势如何[鼓掌],10-29 10:07
974456201,感谢大佬，活该他赚钱,10-29 10:07
974456196,老窖！好久没见你涨停了[大笑][大笑][大笑],10-29 10:07
974456021,好票长期持有,10-29 10:07
974455983,朋友聚会，高兴喝一杯，心情不愉快时也要喝一杯，每天喝一杯，一口气上五楼不费劲，白,10-29 10:07
974456115,厉害了，18年我40全部割肉了，血本无归，现在看看，还是自己没有坚持下去,10-29 10:06
974456054,我拿了你几个月终于看到你涨停了圆满了继续加油我的初恋股[害羞羞],10-29 10:06
974455752,高位拉升，准备兑现,10-29 10:06
974455582,硬了,10-29 10:06
974455438,A股市场长期投资，只能玩白酒，！！！！！！！！！！！！！,10-29 10:06
974455429,小三的位置还不稳固～,10-29 10:06
974455278,封不住，换一个封封！,10-29 10:06
974455260,站稳老三位置。,10-29 10:06
974455202,五粮液发来贺电,10-29 10:06
974455096,牛逼啊，外盘风云，泸州老窖被很多基金加仓了，短期可行,10-29 10:05
974455021,五粮液发来贺电,10-29 10:05
974454848,一大早就这么猛，真厉害[滴汗][滴汗][滴汗],10-29 10:05
974454516,全国人民喝酒饱了,10-29 10:05
